date,demand,temperature
2020-05-14 02:00:00,11095,7.6
2020-05-14 03:00:00,11236,8.7
2020-05-14 04:00:00,11603,7.9
2020-05-14 05:00:00,12196,7.6
2020-05-14 06:00:00,12945,8.0
2020-05-14 07:00:00,13486,8.5
2020-05-14 08:00:00,13546,8.7
2020-05-14 09:00:00,13314,9.5
2020-05-14 10:00:00,13452,9.4
2020-05-14 11:00:00,13651,10.3
2020-05-14 12:00:00,13729,10.3
2020-05-14 13:00:00,13917,9.5
2020-05-14 14:00:00,14093,9.1
2020-05-14 15:00:00,14704,9.8
2020-05-14 16:00:00,15156,8.9
2020-05-14 17:00:00,14895,8.2
2020-05-14 18:00:00,14740,7.8
2020-05-14 19:00:00,14530,8.2
2020-05-14 20:00:00,14102,8.5
2020-05-14 21:00:00,13139,8.7
2020-05-14 22:00:00,12207,8.9
2020-05-14 23:00:00,11468,9.1
2020-05-15 00:00:00,11178,9.2
2020-05-15 01:00:00,10937,9.0
2020-05-15 02:00:00,10870,8.9
2020-05-15 03:00:00,10965,8.9
2020-05-15 04:00:00,11373,9.4
2020-05-15 05:00:00,11969,10.3
2020-05-15 06:00:00,12773,10.2
2020-05-15 07:00:00,13425,9.4
2020-05-15 08:00:00,13710,9.9
2020-05-15 09:00:00,13733,10.2
2020-05-15 10:00:00,13888,11.3
2020-05-15 11:00:00,14296,14.6
2020-05-15 12:00:00,14474,17.3
2020-05-15 13:00:00,14416,17.5
2020-05-15 14:00:00,14173,18.2
2020-05-15 15:00:00,14070,15.8
2020-05-15 16:00:00,14118,15.6
2020-05-15 17:00:00,13779,15.7
2020-05-15 18:00:00,13598,15.6
2020-05-15 19:00:00,13844,15.0
2020-05-15 20:00:00,13935,13.7
2020-05-15 21:00:00,13187,13.0
2020-05-15 22:00:00,12275,12.3
2020-05-15 23:00:00,11618,11.9
2020-05-16 00:00:00,11246,11.0
2020-05-16 01:00:00,10962,10.8
2020-05-16 02:00:00,10812,10.7
2020-05-16 03:00:00,10760,10.1
2020-05-16 04:00:00,10665,9.8
2020-05-16 05:00:00,10838,9.9
2020-05-16 06:00:00,11211,10.1
2020-05-16 07:00:00,11352,11.1
2020-05-16 08:00:00,11427,11.7
2020-05-16 09:00:00,11620,13.4
2020-05-16 10:00:00,11642,13.7
2020-05-16 11:00:00,11717,14.7
2020-05-16 12:00:00,11529,14.1
2020-05-16 13:00:00,11217,14.2
2020-05-16 14:00:00,11134,15.5
2020-05-16 15:00:00,11520,16.1
2020-05-16 16:00:00,12147,15.0
2020-05-16 17:00:00,12567,14.3
2020-05-16 18:00:00,12687,14.0
2020-05-16 19:00:00,12834,13.1
2020-05-16 20:00:00,12823,12.6
2020-05-16 21:00:00,12273,12.5
2020-05-16 22:00:00,11612,12.3
2020-05-16 23:00:00,11058,11.9
2020-05-17 00:00:00,10625,11.5
2020-05-17 01:00:00,10275,11.4
2020-05-17 02:00:00,10162,11.1
2020-05-17 03:00:00,10045,10.8
2020-05-17 04:00:00,9979,10.5
2020-05-17 05:00:00,9992,10.0
2020-05-17 06:00:00,10191,10.5
2020-05-17 07:00:00,10364,12.7
2020-05-17 08:00:00,10493,13.5
2020-05-17 09:00:00,10585,14.8
2020-05-17 10:00:00,10857,14.6
2020-05-17 11:00:00,11221,13.5
2020-05-17 12:00:00,11351,14.9
2020-05-17 13:00:00,11471,14.7
2020-05-17 14:00:00,11696,14.4
2020-05-17 15:00:00,12280,14.2
2020-05-17 16:00:00,13019,14.5
2020-05-17 17:00:00,13065,14.3
2020-05-17 18:00:00,12804,14.2
2020-05-17 19:00:00,12846,14.6
2020-05-17 20:00:00,12576,14.4
2020-05-17 21:00:00,11954,14.0
2020-05-17 22:00:00,11306,12.7
2020-05-17 23:00:00,10609,12.5
2020-05-18 00:00:00,10263,12.3
2020-05-18 01:00:00,10016,11.9
2020-05-18 02:00:00,9906,11.7
2020-05-18 03:00:00,9831,11.6
2020-05-18 04:00:00,9833,11.6
2020-05-18 05:00:00,10047,11.6
2020-05-18 06:00:00,10361,11.5
2020-05-18 07:00:00,10741,12.0
2020-05-18 08:00:00,11058,11.5
2020-05-18 09:00:00,11534,11.5
2020-05-18 10:00:00,11982,11.7
2020-05-18 11:00:00,12199,12.1
2020-05-18 12:00:00,12013,13.0
2020-05-18 13:00:00,11868,13.4
2020-05-18 14:00:00,12010,13.2
2020-05-18 15:00:00,12460,12.3
2020-05-18 16:00:00,13075,13.1
2020-05-18 17:00:00,13158,13.0
2020-05-18 18:00:00,13029,13.0
2020-05-18 19:00:00,13036,13.8
2020-05-18 20:00:00,12731,14.6
2020-05-18 21:00:00,12013,14.3
2020-05-18 22:00:00,11279,14.2
2020-05-18 23:00:00,10705,14.3
2020-05-19 00:00:00,10336,15.3
2020-05-19 01:00:00,10175,15.3
2020-05-19 02:00:00,10249,14.9
2020-05-19 03:00:00,10327,14.6
2020-05-19 04:00:00,10590,13.7
2020-05-19 05:00:00,11218,13.3
2020-05-19 06:00:00,12138,12.7
2020-05-19 07:00:00,12916,12.4
2020-05-19 08:00:00,13093,12.4
2020-05-19 09:00:00,12973,12.7
2020-05-19 10:00:00,13021,14.2
2020-05-19 11:00:00,13040,15.2
2020-05-19 12:00:00,12949,16.2
2020-05-19 13:00:00,12739,15.2
2020-05-19 14:00:00,12632,15.0
2020-05-19 15:00:00,12810,15.7
2020-05-19 16:00:00,13272,16.4
2020-05-19 17:00:00,13529,16.7
2020-05-19 18:00:00,13625,17.0
2020-05-19 19:00:00,13706,17.1
2020-05-19 20:00:00,13631,17.3
2020-05-19 21:00:00,12883,17.4
2020-05-19 22:00:00,12088,17.3
2020-05-19 23:00:00,11401,16.6
2020-05-20 00:00:00,11085,16.4
2020-05-20 01:00:00,10804,14.1
2020-05-20 02:00:00,10660,12.3
2020-05-20 03:00:00,10692,12.0
2020-05-20 04:00:00,10968,12.1
2020-05-20 05:00:00,11453,12.2
2020-05-20 06:00:00,12084,12.1
2020-05-20 07:00:00,12508,13.6
2020-05-20 08:00:00,12210,15.3
2020-05-20 09:00:00,12018,15.7
2020-05-20 10:00:00,11999,16.1
2020-05-20 11:00:00,12156,15.9
2020-05-20 12:00:00,12124,16.7
2020-05-20 13:00:00,12047,17.1
2020-05-20 14:00:00,12020,16.6
2020-05-20 15:00:00,12354,17.5
2020-05-20 16:00:00,13292,17.6
2020-05-20 17:00:00,13570,18.0
2020-05-20 18:00:00,13878,18.1
2020-05-20 19:00:00,14083,17.6
2020-05-20 20:00:00,13940,16.9
2020-05-20 21:00:00,13138,17.0
2020-05-20 22:00:00,12164,16.5
2020-05-20 23:00:00,11374,14.5
2020-05-21 00:00:00,10960,13.4
2020-05-21 01:00:00,10735,12.0
2020-05-21 02:00:00,10630,11.3
2020-05-21 03:00:00,10691,13.4
2020-05-21 04:00:00,10981,11.8
2020-05-21 05:00:00,11529,11.0
2020-05-21 06:00:00,12322,12.2
2020-05-21 07:00:00,12639,13.3
2020-05-21 08:00:00,12693,15.4
2020-05-21 09:00:00,12600,15.6
2020-05-21 10:00:00,12746,15.8
2020-05-21 11:00:00,12813,15.2
2020-05-21 12:00:00,12823,15.7
2020-05-21 13:00:00,12530,17.0
2020-05-21 14:00:00,12593,18.0
2020-05-21 15:00:00,13141,19.7
2020-05-21 16:00:00,13806,19.4
2020-05-21 17:00:00,14040,20.2
2020-05-21 18:00:00,14256,16.8
2020-05-21 19:00:00,14323,15.5
2020-05-21 20:00:00,14231,14.8
2020-05-21 21:00:00,13373,14.6
2020-05-21 22:00:00,12450,12.4
2020-05-21 23:00:00,11707,12.1
2020-05-22 00:00:00,11228,12.0
2020-05-22 01:00:00,10855,11.7
2020-05-22 02:00:00,10753,11.5
2020-05-22 03:00:00,10750,11.3
2020-05-22 04:00:00,11036,11.3
2020-05-22 05:00:00,11629,10.9
2020-05-22 06:00:00,12466,12.2
2020-05-22 07:00:00,12804,16.1
2020-05-22 08:00:00,12922,18.9
2020-05-22 09:00:00,13086,21.0
2020-05-22 10:00:00,13283,20.7
2020-05-22 11:00:00,13520,21.8
2020-05-22 12:00:00,13577,20.4
2020-05-22 13:00:00,13482,21.3
2020-05-22 14:00:00,13448,22.0
2020-05-22 15:00:00,13787,22.8
2020-05-22 16:00:00,14338,23.0
2020-05-22 17:00:00,14572,22.2
2020-05-22 18:00:00,14649,21.7
2020-05-22 19:00:00,14635,18.9
2020-05-22 20:00:00,14484,17.6
2020-05-22 21:00:00,13790,17.1
2020-05-22 22:00:00,12836,17.5
2020-05-22 23:00:00,12044,16.4
2020-05-23 00:00:00,11478,16.0
2020-05-23 01:00:00,11108,15.5
2020-05-23 02:00:00,10893,15.8
2020-05-23 03:00:00,10783,17.2
2020-05-23 04:00:00,10778,16.9
2020-05-23 05:00:00,10844,14.1
2020-05-23 06:00:00,11255,14.8
2020-05-23 07:00:00,11538,18.6
2020-05-23 08:00:00,11895,21.3
2020-05-23 09:00:00,12245,20.9
2020-05-23 10:00:00,12407,20.5
2020-05-23 11:00:00,12680,23.6
2020-05-23 12:00:00,12680,22.4
2020-05-23 13:00:00,12692,24.2
2020-05-23 14:00:00,12937,23.5
2020-05-23 15:00:00,13429,23.4
2020-05-23 16:00:00,14139,23.0
2020-05-23 17:00:00,14426,23.4
2020-05-23 18:00:00,14457,22.6
2020-05-23 19:00:00,14368,21.7
2020-05-23 20:00:00,14362,20.8
2020-05-23 21:00:00,13549,20.5
2020-05-23 22:00:00,12615,19.6
2020-05-23 23:00:00,11808,18.4
2020-05-24 00:00:00,11198,18.2
2020-05-24 01:00:00,10681,18.3
2020-05-24 02:00:00,10462,17.5
2020-05-24 03:00:00,10351,16.7
2020-05-24 04:00:00,10262,17.3
2020-05-24 05:00:00,10314,16.6
2020-05-24 06:00:00,10622,16.1
2020-05-24 07:00:00,11092,16.6
2020-05-24 08:00:00,11636,18.8
2020-05-24 09:00:00,12276,20.8
2020-05-24 10:00:00,12660,22.4
2020-05-24 11:00:00,13150,23.5
2020-05-24 12:00:00,13413,24.1
2020-05-24 13:00:00,13607,22.8
2020-05-24 14:00:00,13800,23.4
2020-05-24 15:00:00,14260,22.7
2020-05-24 16:00:00,15209,21.8
2020-05-24 17:00:00,15586,21.2
2020-05-24 18:00:00,15459,20.8
2020-05-24 19:00:00,15203,20.7
2020-05-24 20:00:00,15011,19.7
2020-05-24 21:00:00,14309,19.2
2020-05-24 22:00:00,13246,19.5
2020-05-24 23:00:00,12503,20.8
2020-05-25 00:00:00,11920,19.9
2020-05-25 01:00:00,11498,19.0
2020-05-25 02:00:00,11435,19.6
2020-05-25 03:00:00,11245,20.1
2020-05-25 04:00:00,11676,19.5
2020-05-25 05:00:00,12295,18.5
2020-05-25 06:00:00,13547,18.9
2020-05-25 07:00:00,14565,20.3
2020-05-25 08:00:00,15273,22.5
2020-05-25 09:00:00,16111,23.5
2020-05-25 10:00:00,16581,24.8
2020-05-25 11:00:00,17091,26.3
2020-05-25 12:00:00,17534,27.3
2020-05-25 13:00:00,17807,28.6
2020-05-25 14:00:00,18084,29.0
2020-05-25 15:00:00,18727,28.8
2020-05-25 16:00:00,19426,29.0
2020-05-25 17:00:00,19413,26.8
2020-05-25 18:00:00,19350,25.6
2020-05-25 19:00:00,19047,23.7
2020-05-25 20:00:00,18378,23.2
2020-05-25 21:00:00,17185,22.3
2020-05-25 22:00:00,15694,21.9
2020-05-25 23:00:00,14513,20.9
2020-05-26 00:00:00,13728,20.5
2020-05-26 01:00:00,13050,20.1
2020-05-26 02:00:00,12653,19.8
2020-05-26 03:00:00,12405,19.9
2020-05-26 04:00:00,12567,18.5
2020-05-26 05:00:00,13052,18.1
2020-05-26 06:00:00,14314,19.1
2020-05-26 07:00:00,15461,21.3
2020-05-26 08:00:00,16398,23.9
2020-05-26 09:00:00,17201,25.9
2020-05-26 10:00:00,18089,26.3
2020-05-26 11:00:00,18665,27.1
2020-05-26 12:00:00,19241,28.4
2020-05-26 13:00:00,19472,29.4
2020-05-26 14:00:00,19736,30.6
2020-05-26 15:00:00,20151,31.1
2020-05-26 16:00:00,20649,31.3
2020-05-26 17:00:00,20633,30.3
2020-05-26 18:00:00,20437,24.3
2020-05-26 19:00:00,19916,24.7
2020-05-26 20:00:00,19423,24.5
2020-05-26 21:00:00,18266,24.0
2020-05-26 22:00:00,16641,24.3
2020-05-26 23:00:00,15327,24.4
2020-05-27 00:00:00,14319,22.7
2020-05-27 01:00:00,13516,22.8
2020-05-27 02:00:00,12794,21.6
2020-05-27 03:00:00,12518,21.0
2020-05-27 04:00:00,12623,20.4
2020-05-27 05:00:00,13159,20.2
2020-05-27 06:00:00,14856,20.4
2020-05-27 07:00:00,16248,23.5
2020-05-27 08:00:00,17125,25.3
2020-05-27 09:00:00,17783,25.7
2020-05-27 10:00:00,18294,26.3
2020-05-27 11:00:00,18683,27.4
2020-05-27 12:00:00,18851,26.6
2020-05-27 13:00:00,19089,27.1
2020-05-27 14:00:00,19137,27.8
2020-05-27 15:00:00,19444,26.9
2020-05-27 16:00:00,19809,28.3
2020-05-27 17:00:00,19887,28.0
2020-05-27 18:00:00,19765,25.3
2020-05-27 19:00:00,19028,23.8
2020-05-27 20:00:00,18456,23.0
2020-05-27 21:00:00,17251,22.6
2020-05-27 22:00:00,15726,22.7
2020-05-27 23:00:00,14456,22.4
2020-05-28 00:00:00,13659,22.5
2020-05-28 01:00:00,12894,21.6
2020-05-28 02:00:00,12589,21.3
2020-05-28 03:00:00,12486,20.7
2020-05-28 04:00:00,12593,20.8
2020-05-28 05:00:00,13187,20.9
2020-05-28 06:00:00,14359,21.3
2020-05-28 07:00:00,15263,20.5
2020-05-28 08:00:00,15871,20.5
2020-05-28 09:00:00,16326,21.5
2020-05-28 10:00:00,16752,22.6
2020-05-28 11:00:00,17211,23.3
2020-05-28 12:00:00,17420,22.2
2020-05-28 13:00:00,17228,20.6
2020-05-28 14:00:00,17094,19.6
2020-05-28 15:00:00,17127,19.2
2020-05-28 16:00:00,17396,19.7
2020-05-28 17:00:00,17190,20.0
2020-05-28 18:00:00,16774,19.4
2020-05-28 19:00:00,16306,18.6
2020-05-28 20:00:00,15928,18.5
2020-05-28 21:00:00,14998,18.8
2020-05-28 22:00:00,14011,18.4
2020-05-28 23:00:00,12939,18.4
2020-05-29 00:00:00,12301,18.3
2020-05-29 01:00:00,11917,17.8
2020-05-29 02:00:00,11716,18.1
2020-05-29 03:00:00,11733,18.1
2020-05-29 04:00:00,12019,18.0
2020-05-29 05:00:00,12635,17.9
2020-05-29 06:00:00,13680,18.6
2020-05-29 07:00:00,14741,19.9
2020-05-29 08:00:00,15286,20.6
2020-05-29 09:00:00,15801,21.8
2020-05-29 10:00:00,16095,19.6
2020-05-29 11:00:00,16068,19.6
2020-05-29 12:00:00,16100,22.1
2020-05-29 13:00:00,16558,21.6
2020-05-29 14:00:00,16273,22.8
2020-05-29 15:00:00,16268,21.7
2020-05-29 16:00:00,16176,19.9
2020-05-29 17:00:00,15785,17.8
2020-05-29 18:00:00,15348,17.1
2020-05-29 19:00:00,15064,16.9
2020-05-29 20:00:00,14822,16.7
2020-05-29 21:00:00,13939,16.7
2020-05-29 22:00:00,12949,15.6
2020-05-29 23:00:00,12023,14.9
2020-05-30 00:00:00,11383,14.1
2020-05-30 01:00:00,10977,13.5
2020-05-30 02:00:00,10794,12.9
2020-05-30 03:00:00,10647,13.5
2020-05-30 04:00:00,10621,13.2
2020-05-30 05:00:00,10716,13.1
2020-05-30 06:00:00,11144,13.1
2020-05-30 07:00:00,11536,14.9
2020-05-30 08:00:00,11810,16.8
2020-05-30 09:00:00,12094,16.4
2020-05-30 10:00:00,12337,16.9
2020-05-30 11:00:00,12399,19.3
2020-05-30 12:00:00,12392,18.3
2020-05-30 13:00:00,12299,18.1
2020-05-30 14:00:00,12341,17.5
2020-05-30 15:00:00,12572,16.0
2020-05-30 16:00:00,13019,14.6
2020-05-30 17:00:00,13318,16.0
2020-05-30 18:00:00,13258,15.3
2020-05-30 19:00:00,13202,14.7
2020-05-30 20:00:00,13180,13.3
2020-05-30 21:00:00,12613,12.4
2020-05-30 22:00:00,11867,11.7
2020-05-30 23:00:00,11270,10.9
2020-05-31 00:00:00,10846,10.1
2020-05-31 01:00:00,10558,9.4
2020-05-31 02:00:00,10387,8.8
2020-05-31 03:00:00,10354,8.3
2020-05-31 04:00:00,10305,8.0
2020-05-31 05:00:00,10307,7.9
2020-05-31 06:00:00,10589,8.8
2020-05-31 07:00:00,10816,9.9
2020-05-31 08:00:00,11042,11.5
2020-05-31 09:00:00,11134,12.1
2020-05-31 10:00:00,11601,12.7
2020-05-31 11:00:00,11820,12.8
2020-05-31 12:00:00,11695,13.7
2020-05-31 13:00:00,11526,14.3
2020-05-31 14:00:00,11738,14.5
2020-05-31 15:00:00,12182,16.0
2020-05-31 16:00:00,12835,14.4
2020-05-31 17:00:00,13103,12.7
2020-05-31 18:00:00,13226,13.4
2020-05-31 19:00:00,13270,13.4
2020-05-31 20:00:00,13383,12.9
2020-05-31 21:00:00,12809,12.9
2020-05-31 22:00:00,12007,12.9
2020-05-31 23:00:00,11351,12.7
2020-06-01 00:00:00,10920,12.5
2020-06-01 01:00:00,10620,11.6
2020-06-01 02:00:00,10543,11.0
2020-06-01 03:00:00,10607,10.5
2020-06-01 04:00:00,11027,10.2
2020-06-01 05:00:00,11702,10.5
2020-06-01 06:00:00,12555,10.4
2020-06-01 07:00:00,12889,11.8
2020-06-01 08:00:00,12935,14.5
2020-06-01 09:00:00,13094,16.4
2020-06-01 10:00:00,13353,16.4
2020-06-01 11:00:00,13649,16.5
2020-06-01 12:00:00,13439,18.0
2020-06-01 13:00:00,13220,19.7
2020-06-01 14:00:00,13214,22.3
2020-06-01 15:00:00,13661,23.4
2020-06-01 16:00:00,14431,23.6
2020-06-01 17:00:00,14774,23.4
2020-06-01 18:00:00,14937,22.7
2020-06-01 19:00:00,14766,21.9
2020-06-01 20:00:00,14527,20.1
2020-06-01 21:00:00,13758,19.2
2020-06-01 22:00:00,12617,17.3
2020-06-01 23:00:00,11852,17.3
2020-06-02 00:00:00,11579,16.4
2020-06-02 01:00:00,11359,16.0
2020-06-02 02:00:00,11027,15.4
2020-06-02 03:00:00,10938,15.3
2020-06-02 04:00:00,11235,15.7
2020-06-02 05:00:00,11968,14.8
2020-06-02 06:00:00,12924,14.4
2020-06-02 07:00:00,13525,14.3
2020-06-02 08:00:00,13870,14.2
2020-06-02 09:00:00,14181,14.3
2020-06-02 10:00:00,14182,15.8
2020-06-02 11:00:00,14344,17.2
2020-06-02 12:00:00,14598,19.6
2020-06-02 13:00:00,14801,20.5
2020-06-02 14:00:00,15084,21.7
2020-06-02 15:00:00,15566,22.8
2020-06-02 16:00:00,16198,22.3
2020-06-02 17:00:00,16430,22.6
2020-06-02 18:00:00,16486,21.3
2020-06-02 19:00:00,16317,20.3
2020-06-02 20:00:00,16072,18.8
2020-06-02 21:00:00,15078,15.4
2020-06-02 22:00:00,13939,15.8
2020-06-02 23:00:00,13058,15.1
2020-06-03 00:00:00,12348,15.2
2020-06-03 01:00:00,11903,14.9
2020-06-03 02:00:00,11610,14.3
2020-06-03 03:00:00,11426,14.2
2020-06-03 04:00:00,11637,15.0
2020-06-03 05:00:00,12327,14.9
2020-06-03 06:00:00,13382,16.3
2020-06-03 07:00:00,13914,16.9
2020-06-03 08:00:00,14496,16.4
2020-06-03 09:00:00,14710,16.8
2020-06-03 10:00:00,15109,21.5
2020-06-03 11:00:00,15618,22.7
2020-06-03 12:00:00,15835,24.9
2020-06-03 13:00:00,15897,25.6
2020-06-03 14:00:00,15940,26.8
2020-06-03 15:00:00,16256,27.6
2020-06-03 16:00:00,16743,27.6
2020-06-03 17:00:00,17103,26.8
2020-06-03 18:00:00,17090,25.8
2020-06-03 19:00:00,16667,23.8
2020-06-03 20:00:00,16273,23.0
2020-06-03 21:00:00,15321,20.8
2020-06-03 22:00:00,14116,19.7
2020-06-03 23:00:00,13125,18.9
2020-06-04 00:00:00,12486,17.8
2020-06-04 01:00:00,11931,17.8
2020-06-04 02:00:00,11608,19.0
2020-06-04 03:00:00,11487,17.8
2020-06-04 04:00:00,11697,16.5
2020-06-04 05:00:00,12191,16.2
2020-06-04 06:00:00,13216,16.9
2020-06-04 07:00:00,14220,19.2
2020-06-04 08:00:00,15277,20.9
2020-06-04 09:00:00,15417,21.5
2020-06-04 10:00:00,15964,22.9
2020-06-04 11:00:00,16349,25.5
2020-06-04 12:00:00,16833,26.8
2020-06-04 13:00:00,17184,27.8
2020-06-04 14:00:00,17354,27.8
2020-06-04 15:00:00,17805,28.4
2020-06-04 16:00:00,18328,26.9
2020-06-04 17:00:00,18250,25.2
2020-06-04 18:00:00,18058,23.9
2020-06-04 19:00:00,17733,23.3
2020-06-04 20:00:00,17352,22.1
2020-06-04 21:00:00,16344,21.4
2020-06-04 22:00:00,14925,20.6
2020-06-04 23:00:00,13743,20.3
2020-06-05 00:00:00,12978,20.2
2020-06-05 01:00:00,12431,19.1
2020-06-05 02:00:00,12022,18.6
2020-06-05 03:00:00,11939,18.1
2020-06-05 04:00:00,12206,17.6
2020-06-05 05:00:00,12934,17.4
2020-06-05 06:00:00,13871,18.0
2020-06-05 07:00:00,14932,20.3
2020-06-05 08:00:00,15843,21.3
2020-06-05 09:00:00,16333,21.4
2020-06-05 10:00:00,16973,22.6
2020-06-05 11:00:00,17624,23.6
2020-06-05 12:00:00,17826,24.8
2020-06-05 13:00:00,18013,24.2
2020-06-05 14:00:00,18028,21.9
2020-06-05 15:00:00,18519,24.0
2020-06-05 16:00:00,19028,24.7
2020-06-05 17:00:00,18447,25.1
2020-06-05 18:00:00,17967,24.7
2020-06-05 19:00:00,17469,21.4
2020-06-05 20:00:00,17073,21.5
2020-06-05 21:00:00,16210,21.9
2020-06-05 22:00:00,14687,21.3
2020-06-05 23:00:00,13427,20.3
2020-06-06 00:00:00,12679,21.0
2020-06-06 01:00:00,12170,19.0
2020-06-06 02:00:00,11794,19.3
2020-06-06 03:00:00,11674,19.2
2020-06-06 04:00:00,11444,18.8
2020-06-06 05:00:00,11471,17.7
2020-06-06 06:00:00,12410,17.4
2020-06-06 07:00:00,13031,18.5
2020-06-06 08:00:00,13468,21.1
2020-06-06 09:00:00,14137,22.4
2020-06-06 10:00:00,14565,23.5
2020-06-06 11:00:00,14836,24.3
2020-06-06 12:00:00,14836,24.0
2020-06-06 13:00:00,14633,22.9
2020-06-06 14:00:00,14715,24.1
2020-06-06 15:00:00,14724,24.5
2020-06-06 16:00:00,15374,23.9
2020-06-06 17:00:00,15531,22.7
2020-06-06 18:00:00,15245,21.5
2020-06-06 19:00:00,14597,20.4
2020-06-06 20:00:00,14223,19.3
2020-06-06 21:00:00,13633,18.2
2020-06-06 22:00:00,12705,17.3
2020-06-06 23:00:00,11997,16.5
2020-06-07 00:00:00,11319,16.3
2020-06-07 01:00:00,10950,15.2
2020-06-07 02:00:00,10700,14.6
2020-06-07 03:00:00,10543,14.3
2020-06-07 04:00:00,10400,13.8
2020-06-07 05:00:00,10545,13.3
2020-06-07 06:00:00,11180,12.9
2020-06-07 07:00:00,11304,13.6
2020-06-07 08:00:00,11728,15.3
2020-06-07 09:00:00,11868,17.1
2020-06-07 10:00:00,12315,17.7
2020-06-07 11:00:00,12615,18.9
2020-06-07 12:00:00,12503,19.5
2020-06-07 13:00:00,12616,20.0
2020-06-07 14:00:00,12838,20.3
2020-06-07 15:00:00,13411,21.1
2020-06-07 16:00:00,14654,20.3
2020-06-07 17:00:00,15063,19.5
2020-06-07 18:00:00,14907,19.3
2020-06-07 19:00:00,14526,19.8
2020-06-07 20:00:00,14354,18.1
2020-06-07 21:00:00,13830,16.6
2020-06-07 22:00:00,12897,15.6
2020-06-07 23:00:00,12078,14.8
2020-06-08 00:00:00,11588,14.1
2020-06-08 01:00:00,11193,13.7
2020-06-08 02:00:00,11022,13.5
2020-06-08 03:00:00,11074,13.2
2020-06-08 04:00:00,11255,12.7
2020-06-08 05:00:00,11949,12.7
2020-06-08 06:00:00,12965,13.1
2020-06-08 07:00:00,13475,14.9
2020-06-08 08:00:00,13754,17.5
2020-06-08 09:00:00,14077,18.3
2020-06-08 10:00:00,14279,18.7
2020-06-08 11:00:00,14456,19.1
2020-06-08 12:00:00,14602,19.9
2020-06-08 13:00:00,14653,20.3
2020-06-08 14:00:00,14806,21.0
2020-06-08 15:00:00,15556,22.1
2020-06-08 16:00:00,16592,22.5
2020-06-08 17:00:00,16956,22.4
2020-06-08 18:00:00,16907,21.4
2020-06-08 19:00:00,16458,20.1
2020-06-08 20:00:00,15925,19.1
2020-06-08 21:00:00,14999,18.1
2020-06-08 22:00:00,13762,18.6
2020-06-08 23:00:00,12731,17.8
2020-06-09 00:00:00,12191,17.5
2020-06-09 01:00:00,11651,17.0
2020-06-09 02:00:00,11409,17.1
2020-06-09 03:00:00,11367,16.2
2020-06-09 04:00:00,11598,17.3
2020-06-09 05:00:00,12220,16.5
2020-06-09 06:00:00,13317,16.7
2020-06-09 07:00:00,14656,20.0
2020-06-09 08:00:00,15362,22.5
2020-06-09 09:00:00,16107,23.8
2020-06-09 10:00:00,16757,25.2
2020-06-09 11:00:00,17438,26.1
2020-06-09 12:00:00,18024,27.5
2020-06-09 13:00:00,18337,28.7
2020-06-09 14:00:00,18803,29.3
2020-06-09 15:00:00,19112,29.6
2020-06-09 16:00:00,19683,30.4
2020-06-09 17:00:00,19838,28.7
2020-06-09 18:00:00,19662,27.7
2020-06-09 19:00:00,18798,27.2
2020-06-09 20:00:00,18301,25.3
2020-06-09 21:00:00,17173,24.7
2020-06-09 22:00:00,15838,22.8
2020-06-09 23:00:00,14592,21.4
2020-06-10 00:00:00,13807,
2020-06-10 01:00:00,13158,
2020-06-10 02:00:00,12706,
2020-06-10 03:00:00,12476,
2020-06-10 04:00:00,12592,
2020-06-10 05:00:00,13094,
2020-06-10 06:00:00,14054,
2020-06-10 07:00:00,14987,
2020-06-10 08:00:00,16187,
2020-06-10 09:00:00,17099,
2020-06-10 10:00:00,17788,
2020-06-10 11:00:00,18409,
2020-06-10 12:00:00,19061,
2020-06-10 13:00:00,19137,
2020-06-10 14:00:00,19419,
2020-06-10 15:00:00,19686,
2020-06-10 16:00:00,20325,
2020-06-10 17:00:00,20511,
2020-06-10 18:00:00,20374,
2020-06-10 19:00:00,19477,
2020-06-10 20:00:00,18760,
2020-06-10 21:00:00,16981,
2020-06-10 22:00:00,15475,
2020-06-10 23:00:00,14341,
2020-06-11 00:00:00,13486,18.6
2020-06-11 01:00:00,12947,18.9
2020-06-11 02:00:00,12624,18.9
2020-06-11 03:00:00,12390,18.2
2020-06-11 04:00:00,12398,17.8
2020-06-11 05:00:00,13010,18.2
2020-06-11 06:00:00,13896,18.5
2020-06-11 07:00:00,14343,17.2
2020-06-11 08:00:00,14679,17.8
2020-06-11 09:00:00,14974,19.2
2020-06-11 10:00:00,15209,20.7
2020-06-11 11:00:00,15257,20.8
2020-06-11 12:00:00,15338,21.7
2020-06-11 13:00:00,15408,22.2
2020-06-11 14:00:00,15312,22.6
2020-06-11 15:00:00,15660,24.3
2020-06-11 16:00:00,16434,24.1
2020-06-11 17:00:00,16711,23.5
2020-06-11 18:00:00,16594,22.7
2020-06-11 19:00:00,16180,22.4
2020-06-11 20:00:00,15703,21.5
2020-06-11 21:00:00,14829,20.0
2020-06-11 22:00:00,13666,19.4
2020-06-11 23:00:00,12789,18.3
2020-06-12 00:00:00,12330,17.1
2020-06-12 01:00:00,11995,19.3
2020-06-12 02:00:00,11592,18.3
2020-06-12 03:00:00,11555,16.3
2020-06-12 04:00:00,11860,15.3
2020-06-12 05:00:00,12326,14.2
2020-06-12 06:00:00,13277,13.4
2020-06-12 07:00:00,13605,13.2
2020-06-12 08:00:00,13663,14.5
